Snapshot Source.Name,Cost Center,Cost Center Name,Person Name,Plan Period,Plan Month,Planned Avail Hours,Planned Direct Hours,Planned Util %,Plan Age Periods
FY26_P08_Utilization_2026-05.csv,CC-1020,Mechanical Engineering,Odessa Duarte,9,2026-06,149.6,120.8,80.78,0
FY26_P08_Utilization_2026-05.csv,CC-1020,Mechanical Engineering,Priya Halvorsen,9,2026-06,175.6,154.7,88.10,0
FY26_P08_Utilization_2026-05.csv,CC-1020,Mechanical Engineering,Quentin Ferreira,9,2026-06,147.3,95.3,64.68,1
FY26_P08_Utilization_2026-05.csv,CC-1020,Mechanical Engineering,Rosalind Moreau,9,2026-06,143.5,107.0,74.56,0
FY26_P08_Utilization_2026-05.csv,CC-1020,Mechanical Engineering,Soren Iverson,9,2026-06,146.2,131.5,89.95,0
FY26_P08_Utilization_2026-05.csv,CC-1020,Mechanical Engineering,Tamsin Vasquez,9,2026-06,145.2,97.2,66.95,1
FY26_P08_Utilization_2026-05.csv,CC-1020,Mechanical Engineering,Ulises Larkin,9,2026-06,150.6,108.8,72.23,0
FY26_P08_Utilization_2026-05.csv,CC-1030,Electrical Engineering,Adaeze Haddad,9,2026-06,160.6,144.5,89.95,0
FY26_P08_Utilization_2026-05.csv,CC-1030,Electrical Engineering,Bruno Kowalski,9,2026-06,149.2,94.3,63.19,2
FY26_P08_Utilization_2026-05.csv,CC-1030,Electrical Engineering,Clara Bergstrom,9,2026-06,184.6,105.8,57.33,0
FY26_P08_Utilization_2026-05.csv,CC-1030,Electrical Engineering,Dmitri Delacroix,9,2026-06,153.6,115.1,74.96,0
FY26_P08_Utilization_2026-05.csv,CC-1030,Electrical Engineering,Vera Okafor,9,2026-06,168.5,161.3,95.71,0
FY26_P08_Utilization_2026-05.csv,CC-1030,Electrical Engineering,Wren Nakamura,9,2026-06,154.6,34.6,22.40,0
FY26_P08_Utilization_2026-05.csv,CC-1030,Electrical Engineering,Xiomara Fontaine,9,2026-06,159.2,35.6,22.39,0
FY26_P08_Utilization_2026-05.csv,CC-1030,Electrical Engineering,Yusuf Novak,9,2026-06,160.9,139.2,86.50,0
FY26_P08_Utilization_2026-05.csv,CC-1030,Electrical Engineering,Zara Ashworth,9,2026-06,170.5,104.1,61.03,0
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Amara Petrova,9,2026-06,182.3,154.3,84.63,0
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Bennett Duarte,9,2026-06,150.3,128.9,85.76,1
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Camille Halvorsen,9,2026-06,168.9,71.7,42.47,1
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Devon Ferreira,9,2026-06,136.2,100.6,73.87,0
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Elena Moreau,9,2026-06,162.0,96.1,59.35,0
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Farid Iverson,9,2026-06,150.4,132.1,87.81,0
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Grace Vasquez,9,2026-06,155.4,144.7,93.11,0
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Hassan Larkin,9,2026-06,154.5,108.7,70.37,0
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Imani Okafor,9,2026-06,174.4,158.6,90.94,0
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Jonas Nakamura,9,2026-06,159.4,99.5,62.42,0
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Katya Fontaine,9,2026-06,174.5,136.8,78.37,3
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Liam Novak,9,2026-06,182.7,161.4,88.32,0
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Maren Ashworth,9,2026-06,165.2,144.8,87.67,0
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Nikhil Haddad,9,2026-06,141.9,110.1,77.62,1
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Odessa Kowalski,9,2026-06,171.5,120.3,70.16,1
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Priya Bergstrom,9,2026-06,153.9,128.3,83.38,2
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Quentin Delacroix,9,2026-06,135.9,120.5,88.65,1
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Rosalind Ashby,9,2026-06,151.6,88.8,58.60,0
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Soren Salazar,9,2026-06,158.2,106.0,67.00,0
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Tamsin Thorne,9,2026-06,170.1,113.8,66.91,0
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Adaeze Whitfield,9,2026-06,155.7,134.4,86.31,2
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Bruno Rathore,9,2026-06,159.4,112.1,70.33,0
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Clara Carrasco,9,2026-06,150.8,89.5,59.34,0
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Dmitri Yilmaz,9,2026-06,175.6,149.4,85.07,0
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Ulises Sandoval,9,2026-06,178.5,108.3,60.65,0
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Vera Lindqvist,9,2026-06,142.2,112.7,79.27,0
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Wren Beaumont,9,2026-06,182.4,118.3,64.87,0
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Xiomara Mbeki,9,2026-06,160.2,107.1,66.84,0
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Yusuf Adeyemi,9,2026-06,155.1,125.7,81.02,1
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Zara Mensah,9,2026-06,151.8,75.9,49.97,1
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Amara Ashby,10,2026-07,112.7,106.2,94.22,0
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Bennett Salazar,10,2026-07,159.1,150.8,94.76,1
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Camille Thorne,10,2026-07,143.8,134.7,93.69,2
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Devon Sandoval,10,2026-07,128.9,107.8,83.62,0
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Elena Lindqvist,10,2026-07,113.2,72.5,64.01,0
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Farid Beaumont,10,2026-07,95.1,85.8,90.22,0
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Grace Mbeki,10,2026-07,93.7,66.2,70.64,0
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Hassan Adeyemi,10,2026-07,163.6,117.7,71.94,0
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Imani Mensah,10,2026-07,162.8,138.9,85.29,1
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Jonas Whitfield,10,2026-07,141.3,92.0,65.14,0
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Katya Rathore,10,2026-07,137.3,105.9,77.11,2
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Liam Carrasco,10,2026-07,147.6,84.1,56.95,0
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Maren Yilmaz,10,2026-07,125.1,112.0,89.50,0
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Nikhil Petrova,10,2026-07,122.8,88.5,72.05,0
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Odessa Duarte,10,2026-07,188.6,149.8,79.42,0
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Priya Halvorsen,10,2026-07,114.4,94.2,82.31,0
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Quentin Ferreira,10,2026-07,147.3,95.3,64.68,2
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Rosalind Moreau,10,2026-07,115.3,88.1,76.42,0
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Soren Iverson,10,2026-07,151.0,130.7,86.53,0
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Tamsin Vasquez,10,2026-07,129.5,94.2,72.71,0
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Ulises Larkin,10,2026-07,150.6,108.8,72.23,1
FY26_P09_Utilization_2026-06.csv,CC-1030,Electrical Engineering,Adaeze Haddad,10,2026-07,171.6,159.2,92.76,0
FY26_P09_Utilization_2026-06.csv,CC-1030,Electrical Engineering,Bruno Kowalski,10,2026-07,156.0,93.1,59.68,0
FY26_P09_Utilization_2026-06.csv,CC-1030,Electrical Engineering,Clara Bergstrom,10,2026-07,139.8,68.1,48.69,0
FY26_P09_Utilization_2026-06.csv,CC-1030,Electrical Engineering,Dmitri Delacroix,10,2026-07,119.8,88.1,73.56,0
FY26_P09_Utilization_2026-06.csv,CC-1030,Electrical Engineering,Vera Okafor,10,2026-07,109.2,109.2,100.00,0
FY26_P09_Utilization_2026-06.csv,CC-1030,Electrical Engineering,Wren Nakamura,10,2026-07,154.6,34.6,22.40,1
FY26_P09_Utilization_2026-06.csv,CC-1030,Electrical Engineering,Xiomara Fontaine,10,2026-07,134.7,30.4,22.60,0
FY26_P09_Utilization_2026-06.csv,CC-1030,Electrical Engineering,Yusuf Novak,10,2026-07,121.1,91.7,75.73,0
FY26_P09_Utilization_2026-06.csv,CC-1030,Electrical Engineering,Zara Ashworth,10,2026-07,170.5,104.1,61.03,1
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Amara Petrova,10,2026-07,192.4,161.0,83.70,0
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Bennett Duarte,10,2026-07,150.3,128.9,85.76,2
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Camille Halvorsen,10,2026-07,107.2,38.2,35.64,0
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Devon Ferreira,10,2026-07,103.5,70.8,68.42,0
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Elena Moreau,10,2026-07,162.0,96.1,59.35,1
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Farid Iverson,10,2026-07,119.5,100.9,84.45,0
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Grace Vasquez,10,2026-07,145.2,133.6,92.03,0
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Hassan Larkin,10,2026-07,154.5,108.7,70.37,1
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Imani Okafor,10,2026-07,161.2,142.3,88.27,0
FY26_P09_Utilization_2026-06.csv,CC-2010,Project Management,Jonas Nakamura,10,2026-07,129.6,85.4,65.88,0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Katya Fontaine,10,2026-07,159.3,125.0,78.49,0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Liam Novak,10,2026-07,123.0,99.4,80.82,0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Maren Ashworth,10,2026-07,165.2,144.8,87.67,1
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Nikhil Haddad,10,2026-07,166.4,136.4,81.96,0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Odessa Kowalski,10,2026-07,101.0,66.2,65.59,0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Priya Bergstrom,10,2026-07,113.9,85.2,74.84,0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Quentin Delacroix,10,2026-07,187.6,171.5,91.43,0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Rosalind Ashby,10,2026-07,162.4,97.6,60.09,0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Soren Salazar,10,2026-07,106.5,71.4,67.04,0
FY26_P09_Utilization_2026-06.csv,CC-3010,Field Services,Tamsin Thorne,10,2026-07,127.9,82.5,64.47,0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Adaeze Whitfield,10,2026-07,104.4,87.7,83.99,0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Bruno Rathore,10,2026-07,136.4,96.6,70.82,0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Clara Carrasco,10,2026-07,176.9,101.9,57.58,0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Dmitri Yilmaz,10,2026-07,142.2,131.0,92.13,0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Ulises Sandoval,10,2026-07,136.1,83.1,61.05,0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Vera Lindqvist,10,2026-07,186.8,133.2,71.33,0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Wren Beaumont,10,2026-07,149.5,92.2,61.64,0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Xiomara Mbeki,10,2026-07,170.2,101.6,59.69,0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Yusuf Adeyemi,10,2026-07,136.0,115.4,84.83,0
FY26_P09_Utilization_2026-06.csv,CC-4010,Digital Solutions,Zara Mensah,10,2026-07,152.1,55.0,36.14,0
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Amara Ashby,11,2026-08,112.7,106.2,94.22,1
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Bennett Salazar,11,2026-08,129.7,121.9,93.99,0
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Camille Thorne,11,2026-08,127.3,119.3,93.74,0
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Devon Sandoval,11,2026-08,149.7,120.4,80.41,0
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Elena Lindqvist,11,2026-08,113.2,72.5,64.01,1
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Farid Beaumont,11,2026-08,147.5,134.3,91.07,0
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Grace Mbeki,11,2026-08,93.7,66.2,70.64,1
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Hassan Adeyemi,11,2026-08,132.9,88.0,66.22,0
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Imani Mensah,11,2026-08,130.7,103.7,79.33,0
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Jonas Whitfield,11,2026-08,141.3,92.0,65.14,1
FY26_P10_Utilization_2026-07.csv,CC-1010,Structural Engineering,Katya Rathore,11,2026-08,124.6,94.8,76.10,0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Liam Carrasco,11,2026-08,145.1,78.3,53.94,0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Maren Yilmaz,11,2026-08,167.1,142.2,85.10,0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Nikhil Petrova,11,2026-08,122.8,88.5,72.05,1
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Odessa Duarte,11,2026-08,129.8,106.1,81.72,0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Priya Halvorsen,11,2026-08,129.1,101.8,78.86,0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Quentin Ferreira,11,2026-08,110.7,66.1,59.72,0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Rosalind Moreau,11,2026-08,109.9,79.3,72.17,0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Soren Iverson,11,2026-08,155.8,137.5,88.23,0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Tamsin Vasquez,11,2026-08,147.8,116.0,78.51,0
FY26_P10_Utilization_2026-07.csv,CC-1020,Mechanical Engineering,Ulises Larkin,11,2026-08,161.6,108.8,67.33,0
FY26_P10_Utilization_2026-07.csv,CC-1030,Electrical Engineering,Adaeze Haddad,11,2026-08,171.2,155.1,90.59,0
FY26_P10_Utilization_2026-07.csv,CC-1030,Electrical Engineering,Bruno Kowalski,11,2026-08,173.1,102.3,59.11,0
FY26_P10_Utilization_2026-07.csv,CC-1030,Electrical Engineering,Clara Bergstrom,11,2026-08,139.8,68.1,48.69,1
FY26_P10_Utilization_2026-07.csv,CC-1030,Electrical Engineering,Dmitri Delacroix,11,2026-08,119.8,88.1,73.56,1
FY26_P10_Utilization_2026-07.csv,CC-1030,Electrical Engineering,Vera Okafor,11,2026-08,153.5,144.0,93.81,0
FY26_P10_Utilization_2026-07.csv,CC-1030,Electrical Engineering,Wren Nakamura,11,2026-08,131.3,34.1,25.98,0
FY26_P10_Utilization_2026-07.csv,CC-1030,Electrical Engineering,Xiomara Fontaine,11,2026-08,179.5,33.9,18.86,0
FY26_P10_Utilization_2026-07.csv,CC-1030,Electrical Engineering,Yusuf Novak,11,2026-08,160.6,129.5,80.61,0
FY26_P10_Utilization_2026-07.csv,CC-1030,Electrical Engineering,Zara Ashworth,11,2026-08,144.2,76.9,53.30,0
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Amara Petrova,11,2026-08,121.3,98.1,80.85,0
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Bennett Duarte,11,2026-08,147.4,128.3,87.06,0
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Camille Halvorsen,11,2026-08,140.9,60.2,42.75,0
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Devon Ferreira,11,2026-08,103.5,70.8,68.42,1
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Elena Moreau,11,2026-08,145.1,89.2,61.45,0
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Farid Iverson,11,2026-08,119.5,100.9,84.45,1
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Grace Vasquez,11,2026-08,142.2,114.8,80.73,0
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Hassan Larkin,11,2026-08,151.8,111.3,73.33,0
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Imani Okafor,11,2026-08,148.2,118.7,80.07,0
FY26_P10_Utilization_2026-07.csv,CC-2010,Project Management,Jonas Nakamura,11,2026-08,141.5,94.5,66.75,0
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Katya Fontaine,11,2026-08,140.9,103.6,73.56,0
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Liam Novak,11,2026-08,123.0,99.4,80.82,1
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Maren Ashworth,11,2026-08,163.7,131.3,80.21,0
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Nikhil Haddad,11,2026-08,166.4,136.4,81.96,1
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Odessa Kowalski,11,2026-08,155.5,103.0,66.25,0
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Priya Bergstrom,11,2026-08,139.7,118.5,84.82,0
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Quentin Delacroix,11,2026-08,142.0,134.4,94.62,0
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Rosalind Ashby,11,2026-08,166.2,90.1,54.22,0
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Soren Salazar,11,2026-08,106.5,71.4,67.04,1
FY26_P10_Utilization_2026-07.csv,CC-3010,Field Services,Tamsin Thorne,11,2026-08,148.5,79.0,53.21,0
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Adaeze Whitfield,11,2026-08,104.4,87.7,83.99,1
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Bruno Rathore,11,2026-08,143.2,89.1,62.24,0
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Clara Carrasco,11,2026-08,128.5,73.8,57.46,0
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Dmitri Yilmaz,11,2026-08,128.4,118.1,91.94,0
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Ulises Sandoval,11,2026-08,140.9,83.4,59.22,0
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Vera Lindqvist,11,2026-08,176.7,136.4,77.20,0
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Wren Beaumont,11,2026-08,149.5,92.2,61.64,1
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Xiomara Mbeki,11,2026-08,80.5,47.9,59.52,0
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Yusuf Adeyemi,11,2026-08,173.0,153.4,88.67,0
FY26_P10_Utilization_2026-07.csv,CC-4010,Digital Solutions,Zara Mensah,11,2026-08,131.7,52.1,39.59,0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Amara Ashby,12,2026-09,148.6,137.3,92.37,0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Bennett Salazar,12,2026-09,153.3,147.6,96.28,0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Camille Thorne,12,2026-09,158.4,148.6,93.79,0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Devon Sandoval,12,2026-09,149.7,120.4,80.41,1
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Elena Lindqvist,12,2026-09,146.1,90.5,61.91,0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Farid Beaumont,12,2026-09,167.9,151.5,90.22,0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Grace Mbeki,12,2026-09,143.9,102.4,71.13,0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Hassan Adeyemi,12,2026-09,132.9,88.0,66.22,1
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Imani Mensah,12,2026-09,153.3,132.0,86.12,0
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Jonas Whitfield,12,2026-09,141.3,92.0,65.14,2
FY26_P11_Utilization_2026-08.csv,CC-1010,Structural Engineering,Katya Rathore,12,2026-09,169.5,143.7,84.76,0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Liam Carrasco,12,2026-09,173.4,112.8,65.05,0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Maren Yilmaz,12,2026-09,160.4,141.0,87.90,0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Nikhil Petrova,12,2026-09,122.8,88.5,72.05,2
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Odessa Duarte,12,2026-09,167.2,142.2,85.06,0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Priya Halvorsen,12,2026-09,167.6,129.1,77.02,0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Quentin Ferreira,12,2026-09,136.9,73.3,53.57,0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Rosalind Moreau,12,2026-09,141.6,118.8,83.87,0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Soren Iverson,12,2026-09,187.5,164.5,87.72,0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Tamsin Vasquez,12,2026-09,160.2,121.2,75.65,0
FY26_P11_Utilization_2026-08.csv,CC-1020,Mechanical Engineering,Ulises Larkin,12,2026-09,158.4,116.2,73.36,0
FY26_P11_Utilization_2026-08.csv,CC-1030,Electrical Engineering,Adaeze Haddad,12,2026-09,158.4,138.7,87.54,0
FY26_P11_Utilization_2026-08.csv,CC-1030,Electrical Engineering,Bruno Kowalski,12,2026-09,173.1,102.3,59.11,1
FY26_P11_Utilization_2026-08.csv,CC-1030,Electrical Engineering,Clara Bergstrom,12,2026-09,154.4,82.7,53.57,0
FY26_P11_Utilization_2026-08.csv,CC-1030,Electrical Engineering,Dmitri Delacroix,12,2026-09,154.2,109.2,70.84,0
FY26_P11_Utilization_2026-08.csv,CC-1030,Electrical Engineering,Vera Okafor,12,2026-09,172.4,162.7,94.39,0
FY26_P11_Utilization_2026-08.csv,CC-1030,Electrical Engineering,Wren Nakamura,12,2026-09,165.0,40.2,24.34,0
FY26_P11_Utilization_2026-08.csv,CC-1030,Electrical Engineering,Xiomara Fontaine,12,2026-09,179.5,33.9,18.86,1
FY26_P11_Utilization_2026-08.csv,CC-1030,Electrical Engineering,Yusuf Novak,12,2026-09,167.3,127.9,76.46,0
FY26_P11_Utilization_2026-08.csv,CC-1030,Electrical Engineering,Zara Ashworth,12,2026-09,169.5,99.8,58.88,0
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Amara Petrova,12,2026-09,161.2,135.4,83.98,0
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Bennett Duarte,12,2026-09,145.0,132.3,91.27,0
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Camille Halvorsen,12,2026-09,140.9,60.2,42.75,1
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Devon Ferreira,12,2026-09,103.5,70.8,68.42,2
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Elena Moreau,12,2026-09,151.8,102.8,67.70,0
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Farid Iverson,12,2026-09,194.7,182.3,93.64,0
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Grace Vasquez,12,2026-09,159.2,144.6,90.80,0
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Hassan Larkin,12,2026-09,151.8,111.3,73.33,1
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Imani Okafor,12,2026-09,152.7,137.6,90.13,0
FY26_P11_Utilization_2026-08.csv,CC-2010,Project Management,Jonas Nakamura,12,2026-09,152.6,93.1,61.00,0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Katya Fontaine,12,2026-09,138.6,100.1,72.19,0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Liam Novak,12,2026-09,158.0,133.6,84.56,0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Maren Ashworth,12,2026-09,163.0,152.6,93.62,0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Nikhil Haddad,12,2026-09,186.8,141.9,75.98,0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Odessa Kowalski,12,2026-09,159.9,102.8,64.31,0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Priya Bergstrom,12,2026-09,145.5,129.3,88.88,0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Quentin Delacroix,12,2026-09,168.3,153.7,91.33,0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Rosalind Ashby,12,2026-09,152.1,88.4,58.14,0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Soren Salazar,12,2026-09,193.0,138.1,71.58,0
FY26_P11_Utilization_2026-08.csv,CC-3010,Field Services,Tamsin Thorne,12,2026-09,158.5,91.6,57.82,0
FY26_P11_Utilization_2026-08.csv,CC-4010,Digital Solutions,Adaeze Whitfield,12,2026-09,104.4,87.7,83.99,2
FY26_P11_Utilization_2026-08.csv,CC-4010,Digital Solutions,Bruno Rathore,12,2026-09,143.2,89.1,62.24,1
